Picture Name,Label,N=3,N=5,N=11,N=21,,
10902,Ion Constantin Bratianu Highschool,1,1,1,1,,
10903,Ion Constantin Bratianu Highschool,1,1,1,1,,
10904,Ion Constantin Bratianu Highschool,1,1,0.942857,0.942857,,
10905,Ion Constantin Bratianu Highschool,1,1,1,1,,
10906,Ion Constantin Bratianu Highschool,1,1,1,1,,
11001,Saint Catherine Church,0,0,0,0.0714286,,
11002,Saint Catherine Church,1,1,1,0.576923,,
11003,Saint Catherine Church,1,1,0.642857,0.642857,,
11004,Saint Catherine Church,1,1,1,1,,
11005,Saint Catherine Church,1,1,1,1,,
11101,Serbian Orthodox Episcopal Palace - view 2,0,0,0,0,,
11102,Serbian Orthodox Episcopal Palace - view 2,1,1,1,1,,
11103,Serbian Orthodox Episcopal Palace - view 2,0,0,0,0,,
11104,Serbian Orthodox Episcopal Palace - view 2,0,0,0,0,,
11105,Serbian Orthodox Episcopal Palace - view 2,0,0,0.166667,0.166667,,
11106,Serbian Orthodox Episcopal Palace - view 2,0.833333,0.833333,0.833333,0.833333,,
11107,Serbian Orthodox Episcopal Palace - view 2,0,0,0,0,,
11108,Serbian Orthodox Episcopal Palace - view 2,0.833333,0.833333,0.833333,0.833333,,
11201,Marczel Kaldori Palace,0,0,0.111111,0.111111,,
11202,Marczel Kaldori Palace,0,0.2,0.240741,0.240741,,
11203,Marczel Kaldori Palace,0,0,0.142857,0.142857,,
11204,Marczel Kaldori Palace,0.833333,0.805556,0.805556,0.608824,,
11205,Marczel Kaldori Palace,0.833333,0.805556,0.695076,0.627489,,
11206,Marczel Kaldori Palace,0.333333,0.333333,0.384921,0.384921,,
11207,Marczel Kaldori Palace,1,1,0.791667,0.652574,,
11208,Marczel Kaldori Palace,1,1,0.611111,0.611111,,
11209,Marczel Kaldori Palace,0,0,0,0,,
11210,Marczel Kaldori Palace,0,0,0,0,,
11211,Marczel Kaldori Palace,0,0,0,0.0555556,,
11301,Building 5 Piata Victoriei,0,0,0.166667,0.160256,,
11302,Building 5 Piata Victoriei,0.333333,0.333333,0.291667,0.242064,,
11303,Building 5 Piata Victoriei,0,0,0,0,,
11304,Building 5 Piata Victoriei,0,0,0.142857,0.142857,,
11305,Building 5 Piata Victoriei,0,0,0,0,,
11306,Building 5 Piata Victoriei,1,1,0.590909,0.590909,,
11307,Building 5 Piata Victoriei,0.5,0.5,0.5,0.5,,
11308,Building 5 Piata Victoriei,0.5,0.5,0.35,0.316667,,
11401,ADR West,0,0,0,0,,
11402,ADR West,0,0,0,0,,
11403,ADR West,0,0,0,0,,
11404,ADR West,0,0,0,0,,
11405,ADR West,0,0,0,0,,
11406,ADR West,0,0,0,0.0666667,,
11407,ADR West,0,0,0,0,,
11408,ADR West,0,0,0,0,,
11409,ADR West,1,1,1,1,,
11410,ADR West,0,0,0,0,,
11411,ADR West,1,1,1,1,,
11501,Adam Muller-Guttenbrunn foundation,0,0,0,0,,
11502,Adam Muller-Guttenbrunn foundation,0,0,0,0,,
11503,Adam Muller-Guttenbrunn foundation,0,0,0,0,,
11504,Adam Muller-Guttenbrunn foundation,0,0,0,0,,
11505,Adam Muller-Guttenbrunn foundation,0,0,0,0,,
11506,Adam Muller-Guttenbrunn foundation,0,0,0,0,,
11507,Adam Muller-Guttenbrunn foundation,1,1,1,1,,
11508,Adam Muller-Guttenbrunn foundation,0,0.25,0.25,0.175,,
11509,Adam Muller-Guttenbrunn foundation,0,0,0.1,0.1,,
11601,David Rothmanner Hause,0,0,0,0,,
11602,David Rothmanner Hause,0,0,0,0,,
11603,David Rothmanner Hause,0,0,0,0.0625,,
11604,David Rothmanner Hause,0,0,0.1,0.1,,
11605,David Rothmanner Hause,0,0,0,0,,
11606,David Rothmanner Hause,0,0,0,0.0666667,,
11607,David Rothmanner Hause,0,0,0,0,,
11608,David Rothmanner Hause,0,0,0,0,,
11609,David Rothmanner Hause,0,0,0,0,,
11701,Kralik Palace,0,0,0,0,,
11702,Kralik Palace,0,0,0,0.0625,,
11703,Kralik Palace,1,0.75,0.75,0.75,,
11704,Kralik Palace,1,1,1,1,,
11705,Kralik Palace,0,0.25,0.25,0.25,,
11706,Kralik Palace,0.583333,0.583333,0.583333,0.583333,,
11801,Building 8 Str. E. Ungureanu,0,0,0,0.0859649,,
11802,Building 8 Str. E. Ungureanu,0.5,0.5,0.5,0.5,,
11803,Building 8 Str. E. Ungureanu,1,1,1,1,,
11804,Building 8 Str. E. Ungureanu,1,0.916667,0.916667,0.770833,,
11805,Building 8 Str. E. Ungureanu,0.833333,0.833333,0.646465,0.646465,,
11806,Building 8 Str. E. Ungureanu,1,0.7,0.633333,0.633333,,
11807,Building 8 Str. E. Ungureanu,1,1,0.587302,0.587302,,
11901,Building 6 Str. E. Ungureanu,0,0,0,0,,
11902,Building 6 Str. E. Ungureanu,1,1,1,1,,
11903,Building 6 Str. E. Ungureanu,0,0.25,0.25,0.25,,
11904,Building 6 Str. E. Ungureanu,1,1,0.527778,0.527778,,
11905,Building 6 Str. E. Ungureanu,1,0.75,0.611111,0.611111,,
11906,Building 6 Str. E. Ungureanu,1,1,1,0.805556,,
11907,Building 6 Str. E. Ungureanu,1,0.7,0.691667,0.624762,,
12001,Papp von Sprung Hause,0,0,0,0.047619,,
12002,Papp von Sprung Hause,0,0,0,0,,
12003,Papp von Sprung Hause,0,0,0,0.0714286,,
12004,Papp von Sprung Hause,0,0,0.142857,0.154762,,
12005,Papp von Sprung Hause,0,0,0.142857,0.142857,,
12006,Papp von Sprung Hause,1,1,1,1,,
12007,Papp von Sprung Hause,0,0,0,0.047619,,
12101,Szana Palace,0,0,0,0.0555556,,
12102,Szana Palace,0,0,0,0.0588235,,
12103,Szana Palace,0,0,0.0909091,0.0909091,,
12104,Szana Palace,0,0,0.142857,0.142857,,
12105,Szana Palace,0,0,0.0909091,0.0980861,,
12106,Szana Palace,0,0,0,0,,
12107,Szana Palace,0,0,0.1,0.126923,,
12201,Etc-Ti Faculty,0,0,0.142857,0.142857,,
12202,Etc-Ti Faculty,0.5,0.5,0.5,0.5,,
12203,Etc-Ti Faculty,0,0.25,0.25,0.193439,,
12204,Etc-Ti Faculty,1,1,1,1,,
12205,Etc-Ti Faculty,1,0.75,0.75,0.75,,
12206,Etc-Ti Faculty,0,0,0,0,,
12207,Etc-Ti Faculty,1,1,1,1,,
12208,Etc-Ti Faculty,1,1,1,1,,
12301,Building 3 Str. Alba Iulia,1,0.75,0.75,0.571429,,
12302,Building 3 Str. Alba Iulia,1,1,0.666667,0.458333,,
12303,Building 3 Str. Alba Iulia,1,0.7,0.7,0.529167,,
12304,Building 3 Str. Alba Iulia,1,1,0.809524,0.67381,,
12305,Building 3 Str. Alba Iulia,1,1,1,1,,
12306,Building 3 Str. Alba Iulia,1,0.7,0.691667,0.615833,,
12401,Cina Hotel,1,0.866667,0.866667,0.866667,,
12402,Cina Hotel,1,1,1,0.738095,,
12403,Cina Hotel,1,0.75,0.75,0.5625,,
12404,Cina Hotel,0,0,0,0,,
12405,Cina Hotel,1,1,1,0.714286,,
12406,Cina Hotel,0.5,0.5,0.5,0.5,,
12501,Banatul Philharmonic of Timisoara,0,0.25,0.25,0.25,,
12502,Banatul Philharmonic of Timisoara,0,0,0,0,,
12503,Banatul Philharmonic of Timisoara,0,0,0,0.0769231,,
12504,Banatul Philharmonic of Timisoara,0,0,0,0.0769231,,
12505,Banatul Philharmonic of Timisoara,0,0,0,0,,
12506,Banatul Philharmonic of Timisoara,0,0,0,0.0555556,,
12507,Banatul Philharmonic of Timisoara,0.333333,0.333333,0.333333,0.222222,,
12601,Building 7 Piata Victoriei,1,1,1,1,,
12602,Building 7 Piata Victoriei,1,1,1,1,,
12603,Building 7 Piata Victoriei,0,0,0,0.0769231,,
12604,Building 7 Piata Victoriei,0,0.25,0.25,0.25,,
12605,Building 7 Piata Victoriei,0,0,0,0,,
12606,Building 7 Piata Victoriei,0,0,0,0,,
12607,Building 7 Piata Victoriei,0,0,0,0,,
12608,Building 7 Piata Victoriei,0,0,0,0,,
12701,Loffler Palace - view 2,0,0,0,0.0769231,,
12702,Loffler Palace - view 2,0,0,0.1,0.097619,,
12703,Loffler Palace - view 2,0,0.2,0.2,0.176923,,
12704,Loffler Palace - view 2,0,0,0.194444,0.196296,,
12705,Loffler Palace - view 2,1,1,0.916667,0.810256,,
12706,Loffler Palace - view 2,0.833333,0.805556,0.697619,0.664683,,
12707,Loffler Palace - view 2,0.5,0.533333,0.533333,0.458824,,
12708,Loffler Palace - view 2,1,1,0.498316,0.440404,,
12709,Loffler Palace - view 2,1,1,0.6,0.4625,,
12801,Loffler Palace - view 3,0,0,0,0,,
12802,Loffler Palace - view 3,0,0,0,0,,
12803,Loffler Palace - view 3,0,0,0,0.047619,,
12804,Loffler Palace - view 3,1,1,0.666667,0.666667,,
12805,Loffler Palace - view 3,0,0,0,0.0860806,,
12806,Loffler Palace - view 3,0,0.2,0.2,0.2,,
12807,Loffler Palace - view 3,0,0,0.166667,0.142157,,
12808,Loffler Palace - view 3,0,0,0,0.0769231,,
12809,Loffler Palace - view 3,0,0,0,0,,
12810,Loffler Palace - view 3,0,0,0.125,0.125,,
12901,Loffler Palace - view 4,0,0,0,0,,
12902,Loffler Palace - view 4,0.333333,0.333333,0.333333,0.333333,,
12903,Loffler Palace - view 4,0.333333,0.366667,0.366667,0.366667,,
12904,Loffler Palace - view 4,0,0,0,0.0625,,
12905,Loffler Palace - view 4,0,0,0,0,,
12906,Loffler Palace - view 4,0,0,0,0,,
12907,Loffler Palace - view 4,0,0,0.111111,0.111111,,
12908,Loffler Palace - view 4,0,0.2,0.2,0.2,,
12909,Loffler Palace - view 4,0,0,0.125,0.125,,
,,,,,,,
,,,,,,,
,,29.99%,30.47%,29.17%,27.10%,,29.18%
