Picture Name,Label,N=3,N=5,N=11,N=21,,
04806,Art Museum Timisoara,0,0,0,0,,
04807,Art Museum Timisoara,0,0,0,0,,
04808,Art Museum Timisoara,0,0,0,0,,
04809,Art Museum Timisoara,0,0,0,0,,
04810,Art Museum Timisoara,0,0,0,0,,
04811,Art Museum Timisoara,0,0,0,0,,
04812,Art Museum Timisoara,0,0,0,0.0666667,,
04813,Art Museum Timisoara,0,0,0,0,,
04901,Ormos House,0,0,0,0,,
04902,Ormos House,0,0,0,0,,
04903,Ormos House,0,0,0,0,,
04904,Ormos House,0,0,0.1,0.1,,
04905,Ormos House,0.5,0.5,0.5,0.5,,
04906,Ormos House,0.333333,0.333333,0.333333,0.24359,,
04907,Ormos House,1,1,1,0.555556,,
04908,Ormos House,1,0.75,0.6,0.6,,
05001,Building 4 Str. Gen. E. Grigorescu,0,0,0,0,,
05002,Building 4 Str. Gen. E. Grigorescu,0,0,0,0,,
05101,Fabric Synagogue,0,0,0,0,,
05102,Fabric Synagogue,0,0,0,0,,
05103,Fabric Synagogue,0,0,0,0,,
05104,Fabric Synagogue,0,0,0,0,,
05105,Fabric Synagogue,0,0,0,0,,
05106,Fabric Synagogue,0,0,0,0,,
05107,Fabric Synagogue,0,0,0,0,,
05108,Fabric Synagogue,0,0,0.1,0.1,,
05201,Golden Stag Inn,0,0,0,0,,
05202,Golden Stag Inn,0,0,0,0,,
05203,Golden Stag Inn,1,1,1,0.583333,,
05204,Golden Stag Inn,0,0,0,0,,
05205,Golden Stag Inn,0,0,0,0,,
05206,Golden Stag Inn,0,0,0,0,,
05207,Golden Stag Inn,1,1,1,1,,
05208,Golden Stag Inn,1,1,0.590909,0.590909,,
05209,Golden Stag Inn,1,1,0.6,0.6,,
05210,Golden Stag Inn,0,0,0,0,,
05301,Stefania Palace,0.5,0.5,0.5,0.333333,,
05302,Stefania Palace,0,0,0,0.047619,,
05303,Stefania Palace,0.5,0.5,0.5,0.5,,
05304,Stefania Palace,0,0,0.0909091,0.0909091,,
05305,Stefania Palace,0,0,0,0.0763158,,
05306,Stefania Palace,0,0,0.111111,0.122222,,
05307,Stefania Palace,0,0,0.142857,0.142857,,
05308,Stefania Palace,1,1,1,0.440278,,
05309,Stefania Palace,0,0,0.142857,0.142857,,
05310,Stefania Palace,1,1,0.590909,0.460606,,
05401,Neptun Palace,0,0,0,0,,
05402,Neptun Palace,0,0,0,0,,
05403,Neptun Palace,0,0,0,0.0769231,,
05404,Neptun Palace,0,0.25,0.236111,0.236111,,
05405,Neptun Palace,0,0,0,0.0769231,,
05406,Neptun Palace,0,0,0,0,,
05407,Neptun Palace,0,0,0,0,,
05408,Neptun Palace,0,0,0,0,,
05409,Neptun Palace,0,0,0,0,,
05501,Elisabeta Mill from Iosefin,0,0,0,0,,
